"id","title","amount","department","transaction","views","city","province","date"
78492,"I Paid Rs. 1200 to Police in Bangalore.",1200,"Police","Filing FIR",77,"Bangalore","Karnataka",2015-10-12
78491,"I Paid Rs. 800 to Income Tax in Bangalore.",800,"Income Tax","New PAN Card",69,"Bangalore","Karnataka",2015-10-12
78490,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",83,"Bangalore","Karnataka",2015-10-12
78489,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",69,"Bangalore","Karnataka",2015-10-12
78487,"I Paid Rs. 800 to Transport in Bangalore.",800,"Transport","Duplicate Registration Certificate",89,"Bangalore","Karnataka",2015-10-12
78486,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",50,"Bangalore","Karnataka",2015-10-12
78485,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",55,"Bangalore","Karnataka",2015-10-12
78484,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Verification for Passport",63,"Bangalore","Karnataka",2015-10-12
78483,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",53,"Bangalore","Karnataka",2015-10-12
78482,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",58,"Bangalore","Karnataka",2015-10-12
78480,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",46,"Bangalore","Karnataka",2015-10-12
78478,"I Paid Rs. 900 to Stamps and Registration in Bangalore.",900,"Stamps and Registration","Registration of Flat or Apartment",70,"Bangalore","Karnataka",2015-10-12
78477,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",69,"Bangalore","Karnataka",2015-10-12
78476,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",51,"Bangalore","Karnataka",2015-10-12
78475,"I Paid Rs. 800 to Customs, Excise and Service Tax in Bangalore.",800,"Customs, Excise and Service Tax","Customs Check and Clearance",45,"Bangalore","Karnataka",2015-10-12
78474,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",48,"Bangalore","Karnataka",2015-10-12
78473,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",54,"Bangalore","Karnataka",2015-10-12
78472,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Harassment",63,"Bangalore","Karnataka",2015-10-12
78471,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",49,"Bangalore","Karnataka",2015-10-12
78470,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Harassment",48,"Bangalore","Karnataka",2015-10-12
78469,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",47,"Bangalore","Karnataka",2015-10-12
78468,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","New Domestic Driving License",58,"Bangalore","Karnataka",2015-10-12
78467,"I Paid Rs. 800 to Passport in Bangalore.",800,"Passport","New Passport Application",81,"Bangalore","Karnataka",2015-10-12
78466,"I Paid Rs. 436 to Transport in Puri.",436,"Transport","Registration of Vehicle",65,"Puri","Orissa",2015-10-12
78465,"I Paid Rs. 384 to Police in Pedana.",384,"Police","Traffic Violations",52,"Pedana","Andhra Pradesh",2015-10-12
78463,"I Paid Rs. 294 to Police in Murliganj.",294,"Police","Filing FIR",52,"Murliganj","Bihar",2015-10-12
78462,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",45,"Bangalore","Karnataka",2015-10-12
78461,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",59,"Bangalore","Karnataka",2015-10-12
78460,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Harassment",51,"Bangalore","Karnataka",2015-10-12
78459,"I Paid Rs. 432 to Police in Madhepura.",432,"Police","Filing FIR",51,"Madhepura","Bihar",2015-10-12
78458,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",43,"Bangalore","Karnataka",2015-10-12
78457,"I Paid Rs. 800 to Passport in Bangalore.",800,"Passport","New Passport Application",57,"Bangalore","Karnataka",2015-10-12
78456,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Harassment",47,"Bangalore","Karnataka",2015-10-12
78455,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",51,"Bangalore","Karnataka",2015-10-12
78454,"I Paid Rs. 1200 to Police in Bangalore.",1200,"Police","Traffic Violations",41,"Bangalore","Karnataka",2015-10-12
78452,"I Paid Rs. 936 to Stamps and Registration in Raurkela.",936,"Stamps and Registration","Registration of Property",65,"Raurkela","Orissa",2015-10-12
78453,"I Paid Rs. 20000 to Transport in Bangalore.",20000,"Transport","Registration of Vehicle",48,"Bangalore","Karnataka",2015-10-12
78451,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",50,"Bangalore","Karnataka",2015-10-12
78450,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",46,"Bangalore","Karnataka",2015-10-12
78449,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Filing FIR",43,"Bangalore","Karnataka",2015-10-12
78448,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Registration of Vehicle",48,"Bangalore","Karnataka",2015-10-12
78447,"I Paid Rs. 1400 to Stamps and Registration in Bangalore.",1400,"Stamps and Registration","Registration of Property",47,"Bangalore","Karnataka",2015-10-12
78445,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",46,"Bangalore","Karnataka",2015-10-12
78446,"I Paid Rs. 800 to Transport in Bangalore.",800,"Transport","Duplicate Registration Certificate",42,"Bangalore","Karnataka",2015-10-12
78444,"I Paid Rs. 219 to Food, Civil Supplies and Consumer Affairs in Pithapuram.",219,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",53,"Pithapuram","Andhra Pradesh",2015-10-12
78443,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Bangalore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Bangalore","Karnataka",2015-10-12
78442,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",43,"Bangalore","Karnataka",2015-10-12
78441,"I Paid Rs. 432 to Police in Muzaffarpur.",432,"Police","Filing FIR",51,"Muzaffarpur","Bihar",2015-10-12
78440,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",41,"Bangalore","Karnataka",2015-10-12
78439,"I Paid Rs. 2000 to Passport in Bangalore.",2000,"Passport","Passport Delivery",52,"Bangalore","Karnataka",2015-10-12
78438,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Harassment",41,"Bangalore","Karnataka",2015-10-12
78437,"I Paid Rs. 1500 to Police in Bangalore.",1500,"Police","Police Harassment",40,"Bangalore","Karnataka",2015-10-12
78436,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",47,"Bangalore","Karnataka",2015-10-12
78435,"I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Hyderabad.",1500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",85,"Hyderabad","Telangana",2015-10-12
78433,"I Paid Rs. 800 to Stamps and Registration in Bangalore.",800,"Stamps and Registration","Registration of Flat or Apartment",44,"Bangalore","Karnataka",2015-10-12
78432,"I Paid Rs. 15000 to Transport in Bangalore.",15000,"Transport","Registration of Vehicle",47,"Bangalore","Karnataka",2015-10-12
78431,"I Paid Rs. 700 to Passport in Bangalore.",700,"Passport","Police Verification for Passport",53,"Bangalore","Karnataka",2015-10-12
78429,"I Paid Rs. 2000 to Police in Bangalore.",2000,"Police","Police Harassment",41,"Bangalore","Karnataka",2015-10-12
78428,"I Paid Rs. 900 to Police in Bangalore.",900,"Police","Police Harassment",36,"Bangalore","Karnataka",2015-10-12
78427,"I Paid Rs. 1000 to Passport in Bangalore.",1000,"Passport","Passport Delivery",53,"Bangalore","Karnataka",2015-10-12
78426,"I Paid Rs. 800 to Passport in Bangalore.",800,"Passport","Passport Delivery",46,"Bangalore","Karnataka",2015-10-12
78425,"I Paid Rs. 1600 to Police in Bangalore.",1600,"Police","Police Verification for Passport",42,"Bangalore","Karnataka",2015-10-12
78423,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Verification for Passport",38,"Bangalore","Karnataka",2015-10-12
78422,"I Paid Rs. 2000 to Police in Bangalore.",2000,"Police","Traffic Violations",37,"Bangalore","Karnataka",2015-10-12
78420,"I Paid Rs. 700 to Stamps and Registration in Bangalore.",700,"Stamps and Registration","Registration of Flat or Apartment",44,"Bangalore","Karnataka",2015-10-12
78419,"I Paid Rs. 3500 to Police in Bangalore.",3500,"Police","Police Verification for Passport",36,"Bangalore","Karnataka",2015-10-12
78418,"I Paid Rs. 600 to Stamps and Registration in Bangalore.",600,"Stamps and Registration","Registration of Property",44,"Bangalore","Karnataka",2015-10-12
78417,"I Paid Rs. 692 to Stamps and Registration in Solapur.",692,"Stamps and Registration","Registration of Property",57,"Solapur","Maharashtra",2015-10-12
78416,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Verification for Passport",34,"Bangalore","Karnataka",2015-10-12
78415,"I Paid Rs. 1500 to Railways in Bangalore.",1500,"Railways","Transport of Goods",227,"Bangalore","Karnataka",2015-10-12
78414,"I Paid Rs. 862 to Stamps and Registration in Monoharpur.",862,"Stamps and Registration","Registration of Property",49,"Monoharpur","West Bengal",2015-10-12
78413,"I Paid Rs. 1400 to Police in Bangalore.",1400,"Police","Traffic Violations",36,"Bangalore","Karnataka",2015-10-12
78412,"I Paid Rs. 800 to Passport in Bangalore.",800,"Passport","Police Verification for Passport",42,"Bangalore","Karnataka",2015-10-12
78411,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",56,"Bangalore","Karnataka",2015-10-12
78410,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Verification for Passport",37,"Bangalore","Karnataka",2015-10-12
78409,"I Paid Rs. 10000 to Customs, Excise and Service Tax in Bangalore.",10000,"Customs, Excise and Service Tax","Customs Check and Clearance",49,"Bangalore","Karnataka",2015-10-12
78408,"I Paid Rs. 963 to Police in Raghunathpur.",963,"Police","Traffic Violations",36,"Raghunathpur","West Bengal",2015-10-12
78407,"I Paid Rs. 1200 to Police in Bangalore.",1200,"Police","Police Harassment",33,"Bangalore","Karnataka",2015-10-12
78406,"I Paid Rs. 345 to Stamps and Registration in Punjaipugalur.",345,"Stamps and Registration","Registration of Property",41,"Punjaipugalur","Tamil Nadu",2015-10-12
78405,"I Paid Rs. 15000 to Stamps and Registration in Bangalore.",15000,"Stamps and Registration","Registration of Flat or Apartment",44,"Bangalore","Karnataka",2015-10-12
78404,"I Paid Rs. 987 to Food, Civil Supplies and Consumer Affairs in Leh (Ladakh).",987,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Leh","Jammu and Kashmir",2015-10-12
78403,"I Paid Rs. 800 to Municipal Services in Bangalore.",800,"Municipal Services","Birth Certificate",43,"Bangalore","Karnataka",2015-10-12
78402,"I Paid Rs. 1000 to Transport in Bangalore.",1000,"Transport","Registration of Vehicle",49,"Bangalore","Karnataka",2015-10-12
78401,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",42,"Bangalore","Karnataka",2015-10-12
78400,"I Paid Rs. 800 to Transport in Bangalore.",800,"Transport","Duplicate Registration Certificate",53,"Bangalore","Karnataka",2015-10-12
78399,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Registration of Vehicle",46,"Bangalore","Karnataka",2015-10-12
78398,"I Paid Rs. 1500 to Police in Bangalore.",1500,"Police","Police Verification for Passport",41,"Bangalore","Karnataka",2015-10-12
78397,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Bangalore","Karnataka",2015-10-12
78396,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Filing FIR",39,"Bangalore","Karnataka",2015-10-12
78395,"I Paid Rs. 1000 to Food, Civil Supplies and Consumer Affairs in Bangalore.",1000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",42,"Bangalore","Karnataka",2015-10-12
78394,"I Paid Rs. 1500 to Police in Bangalore.",1500,"Police","Police Verification for Passport",37,"Bangalore","Karnataka",2015-10-12
78393,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Bangalore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",39,"Bangalore","Karnataka",2015-10-12
78392,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Verification for Passport",33,"Bangalore","Karnataka",2015-10-12
78391,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Duplicate Registration Certificate",44,"Bangalore","Karnataka",2015-10-12
78390,"I Paid Rs. 100 to Others in Gurgaon.",100,"Others","Others",105,"Gurgaon","Haryana",2015-10-12
78389,"I Paid Rs. 800 to Commercial Tax, Sales Tax, VAT in Bangalore.",800,"Commercial Tax, Sales Tax, VAT","C Form",47,"Bangalore","Karnataka",2015-10-12
78388,"I Paid Rs. 2000 to Stamps and Registration in Hyderabad.",2000,"Stamps and Registration","Registration of Flat or Apartment",80,"Hyderabad","Telangana",2015-10-12
78387,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",38,"Bangalore","Karnataka",2015-10-12
78386,"I Paid Rs. 234 to Stamps and Registration in Nuzvid.",234,"Stamps and Registration","Marriage Certificate",57,"Nuzvid","Andhra Pradesh",2015-10-12
78385,"I Paid Rs. 700 to Transport in Bangalore.",700,"Transport","Duplicate Registration Certificate",44,"Bangalore","Karnataka",2015-10-12
78384,"I Paid Rs. 1000 to Stamps and Registration in Bangalore.",1000,"Stamps and Registration","Registration of Property",38,"Bangalore","Karnataka",2015-10-12
78383,"I Paid Rs. 1300 to Stamps and Registration in Bangalore.",1300,"Stamps and Registration","Registration of Property",39,"Bangalore","Karnataka",2015-10-12
78382,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Registration of Flat or Apartment",37,"Bangalore","Karnataka",2015-10-12
78381,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Traffic Violations",39,"Bangalore","Karnataka",2015-10-12
78380,"I Paid Rs. 600 to Commercial Tax, Sales Tax, VAT in Bangalore.",600,"Commercial Tax, Sales Tax, VAT","C Form",51,"Bangalore","Karnataka",2015-10-12
78379,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Verification for Passport",38,"Bangalore","Karnataka",2015-10-12
78378,"I Paid Rs. 3000 to Transport in Bangalore.",3000,"Transport","Registration of Vehicle",42,"Bangalore","Karnataka",2015-10-12
78377,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",45,"Bangalore","Karnataka",2015-10-12
78376,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Registration of Property",38,"Bangalore","Karnataka",2015-10-12
78375,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",64,"Bangalore","Karnataka",2015-10-12
78374,"I Paid Rs. 6000 to Commercial Tax, Sales Tax, VAT in Pune.",6000,"Commercial Tax, Sales Tax, VAT","C Form",78,"Pune","Maharashtra",2015-10-12
78373,"I Paid Rs. 1200 to Police in Bangalore.",1200,"Police","Police Verification for Passport",39,"Bangalore","Karnataka",2015-10-12
78372,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",44,"Bangalore","Karnataka",2015-10-12
78371,"I Paid Rs. 1000 to Transport in Bangalore.",1000,"Transport","Duplicate Registration Certificate",43,"Bangalore","Karnataka",2015-10-12
78370,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Police Verification for Passport",43,"Bangalore","Karnataka",2015-10-12
78369,"I Paid Rs. 1500 to Municipal Services in Bangalore.",1500,"Municipal Services","Birth Certificate",45,"Bangalore","Karnataka",2015-10-12
78368,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Verification for Passport",35,"Bangalore","Karnataka",2015-10-12
78366,"I Paid Rs. 250 to Railways in Bangalore.",250,"Railways","Transport of Goods",158,"Bangalore","Karnataka",2015-10-12
78365,"I Paid Rs. 1000 to Transport in New Delhi.",1000,"Transport","New Domestic Driving License",80,"New Delhi","Delhi",2015-10-12
78364,"I Paid Rs. 2000 to Stamps and Registration in Bangalore.",2000,"Stamps and Registration","Marriage Certificate",45,"Bangalore","Karnataka",2015-10-12
78362,"I Paid Rs. 350 to Police in Bangalore.",350,"Police","Traffic Violations",38,"Bangalore","Karnataka",2015-10-12
78361,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",46,"Bangalore","Karnataka",2015-10-12
78360,"I Paid Rs. 1700 to Stamps and Registration in Bangalore.",1700,"Stamps and Registration","Registration of Property",42,"Bangalore","Karnataka",2015-10-12
78359,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",47,"Bangalore","Karnataka",2015-10-12
78358,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","Registration of Vehicle",39,"Bangalore","Karnataka",2015-10-12
78357,"I Paid Rs. 1000 to Transport in Bangalore.",1000,"Transport","New Domestic Driving License",38,"Bangalore","Karnataka",2015-10-12
78356,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",45,"Bangalore","Karnataka",2015-10-12
78355,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",38,"Bangalore","Karnataka",2015-10-12
78354,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Registration of Flat or Apartment",35,"Bangalore","Karnataka",2015-10-12
78352,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",46,"Bangalore","Karnataka",2015-10-12
78353,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Police Verification for Passport",43,"Bangalore","Karnataka",2015-10-12
78351,"I Paid Rs. 1500 to Passport in Bangalore.",1500,"Passport","Police Verification for Passport",48,"Bangalore","Karnataka",2015-10-12
78350,"I Paid Rs. 800 to Municipal Services in Bangalore.",800,"Municipal Services","Birth Certificate",43,"Bangalore","Karnataka",2015-10-12
78349,"I Paid Rs. 600 to Police in Bangalore.",600,"Police","Filing FIR",42,"Bangalore","Karnataka",2015-10-12
78348,"I Paid Rs. 10000 to Stamps and Registration in Bangalore.",10000,"Stamps and Registration","Registration of Property",37,"Bangalore","Karnataka",2015-10-12
78347,"I Paid Rs. 200 to Police in Bangalore.",200,"Police","Police Harassment",42,"Bangalore","Karnataka",2015-10-12
78346,"I Paid Rs. 500 to Railways in Bangalore.",500,"Railways","Transport of Goods",158,"Bangalore","Karnataka",2015-10-12
78345,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",0,"Bangalore","Karnataka",2015-10-12
78344,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",70,"Bangalore","Karnataka",2015-10-12
78343,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",40,"Bangalore","Karnataka",2015-10-12
78342,"I Paid Rs. 1400 to Passport in Bangalore.",1400,"Passport","Passport Delivery",39,"Bangalore","Karnataka",2015-10-12
78341,"I Paid Rs. 150 to Stamps and Registration in Bangalore.",150,"Stamps and Registration","Registration of Flat or Apartment",36,"Bangalore","Karnataka",2015-10-12
78340,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Flat or Apartment",36,"Bangalore","Karnataka",2015-10-12
78339,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",36,"Bangalore","Karnataka",2015-10-12
78338,"I Paid Rs. 2500 to Passport in Bangalore.",2500,"Passport","New Passport Application",41,"Bangalore","Karnataka",2015-10-12
78337,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",31,"Bangalore","Karnataka",2015-10-12
78336,"I Paid Rs. 1000 to Stamps and Registration in Bangalore.",1000,"Stamps and Registration","Registration of Flat or Apartment",35,"Bangalore","Karnataka",2015-10-12
78335,"I Paid Rs. 200 to Transport in Bangalore.",200,"Transport","Duplicate Registration Certificate",38,"Bangalore","Karnataka",2015-10-12
78334,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",38,"Bangalore","Karnataka",2015-10-12
78333,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Registration of Vehicle",37,"Bangalore","Karnataka",2015-10-12
78332,"I Paid Rs. 1200 to Income Tax in Bangalore.",1200,"Income Tax","New PAN Card",57,"Bangalore","Karnataka",2015-10-12
78331,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",34,"Bangalore","Karnataka",2015-10-12
78330,"I Paid Rs. 6000 to Transport in Bangalore.",6000,"Transport","New Domestic Driving License",34,"Bangalore","Karnataka",2015-10-12
78329,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",0,"Bangalore","Karnataka",2015-10-12
78328,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",71,"Bangalore","Karnataka",2015-10-12
78327,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",35,"Bangalore","Karnataka",2015-10-12
78326,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",33,"Bangalore","Karnataka",2015-10-12
78325,"I Paid Rs. 1000 to Stamps and Registration in Bangalore.",1000,"Stamps and Registration","Registration of Flat or Apartment",0,"Bangalore","Karnataka",2015-10-12
78324,"I Paid Rs. 1000 to Stamps and Registration in Bangalore.",1000,"Stamps and Registration","Marriage Certificate",62,"Bangalore","Karnataka",2015-10-12
78323,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",34,"Bangalore","Karnataka",2015-10-12
78322,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","New Domestic Driving License",0,"Bangalore","Karnataka",2015-10-12
78321,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Bangalore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",30,"Bangalore","Karnataka",2015-10-12
78320,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",60,"Bangalore","Karnataka",2015-10-12
78319,"I Paid Rs. 700 to Passport in Bangalore.",700,"Passport","Police Verification for Passport",41,"Bangalore","Karnataka",2015-10-12
78318,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",31,"Bangalore","Karnataka",2015-10-12
78317,"I Paid Rs. 1300 to Police in Bangalore.",1300,"Police","Filing FIR",39,"Bangalore","Karnataka",2015-10-12
78316,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",35,"Bangalore","Karnataka",2015-10-12
78315,"I Paid Rs. 400 to Food, Civil Supplies and Consumer Affairs in Bangalore.",400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",29,"Bangalore","Karnataka",2015-10-12
78313,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",55,"Bangalore","Karnataka",2015-10-12
78312,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Duplicate Registration Certificate",37,"Bangalore","Karnataka",2015-10-12
78311,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",37,"Bangalore","Karnataka",2015-10-12
78310,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",34,"Bangalore","Karnataka",2015-10-12
78308,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",56,"Bangalore","Karnataka",2015-10-12
78307,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",0,"Bangalore","Karnataka",2015-10-12
78306,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",35,"Bangalore","Karnataka",2015-10-12
78305,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",34,"Bangalore","Karnataka",2015-10-12
78304,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Verification for Passport",35,"Bangalore","Karnataka",2015-10-12
78303,"I Paid Rs. 5000 to Customs, Excise and Service Tax in Bangalore.",5000,"Customs, Excise and Service Tax","Customs Check and Clearance",40,"Bangalore","Karnataka",2015-10-12
78302,"I Paid Rs. 400 to Food, Civil Supplies and Consumer Affairs in Bangalore.",400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",30,"Bangalore","Karnataka",2015-10-12
78301,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",48,"Bangalore","Karnataka",2015-10-12
78300,"I Paid Rs. 1200 to Municipal Services in Bangalore.",1200,"Municipal Services","Birth Certificate",30,"Bangalore","Karnataka",2015-10-12
78299,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",28,"Bangalore","Karnataka",2015-10-12
78298,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",34,"Bangalore","Karnataka",2015-10-12
78297,"I Paid Rs. 1000 to Passport in Bangalore.",1000,"Passport","Passport Delivery",43,"Bangalore","Karnataka",2015-10-12
78296,"I Paid Rs. 1000 to Commercial Tax, Sales Tax, VAT in New Delhi.",1000,"Commercial Tax, Sales Tax, VAT","C Form",69,"New Delhi","Delhi",2015-10-12
78295,"I Paid Rs. 1000 to Commercial Tax, Sales Tax, VAT in Bangalore.",1000,"Commercial Tax, Sales Tax, VAT","C Form",37,"Bangalore","Karnataka",2015-10-12
78294,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",37,"Bangalore","Karnataka",2015-10-12
78293,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",39,"Bangalore","Karnataka",2015-10-12
