"id","title","amount","department","transaction","views","city","province","date","week_day"
78316,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",8,"Bangalore","Karnataka","2015-10-12","Monday"
78315,"I Paid Rs. 400 to Food, Civil Supplies and Consumer Affairs in Bangalore.",400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",4,"Bangalore","Karnataka","2015-10-12","Monday"
78313,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",24,"Bangalore","Karnataka","2015-10-12","Monday"
78312,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Duplicate Registration Certificate",8,"Bangalore","Karnataka","2015-10-12","Monday"
78311,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",8,"Bangalore","Karnataka","2015-10-12","Monday"
78310,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",8,"Bangalore","Karnataka","2015-10-12","Monday"
78308,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",6,"Bangalore","Karnataka","2015-10-12","Monday"
78307,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",0,"Bangalore","Karnataka","2015-10-12","Monday"
78306,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",10,"Bangalore","Karnataka","2015-10-12","Monday"
78305,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",6,"Bangalore","Karnataka","2015-10-12","Monday"
78304,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Verification for Passport",10,"Bangalore","Karnataka","2015-10-12","Monday"
78303,"I Paid Rs. 5000 to Customs, Excise and Service Tax in Bangalore.",5000,"Customs, Excise and Service Tax","Customs Check and Clearance",11,"Bangalore","Karnataka","2015-10-12","Monday"
78302,"I Paid Rs. 400 to Food, Civil Supplies and Consumer Affairs in Bangalore.",400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",3,"Bangalore","Karnataka","2015-10-12","Monday"
78301,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",12,"Bangalore","Karnataka","2015-10-12","Monday"
78300,"I Paid Rs. 1200 to Municipal Services in Bangalore.",1200,"Municipal Services","Birth Certificate",5,"Bangalore","Karnataka","2015-10-12","Monday"
78299,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",2,"Bangalore","Karnataka","2015-10-12","Monday"
78298,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",9,"Bangalore","Karnataka","2015-10-12","Monday"
78297,"I Paid Rs. 1000 to Passport in Bangalore.",1000,"Passport","Passport Delivery",14,"Bangalore","Karnataka","2015-10-12","Monday"
78296,"I Paid Rs. 1000 to Commercial Tax, Sales Tax, VAT in New Delhi.",1000,"Commercial Tax, Sales Tax, VAT","C Form",30,"New","Delhi Delhi","2015-10-12","Monday"
78295,"I Paid Rs. 1000 to Commercial Tax, Sales Tax, VAT in Bangalore.",1000,"Commercial Tax, Sales Tax, VAT","C Form",9,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78294,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",9,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78293,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",14,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78292,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",9,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78291,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",8,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78290,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",7,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78289,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",8,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78288,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",11,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78287,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",8,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78286,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",8,"Bangalore","Karnataka","2015-10-12","Monday"
78285,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",10,"Bangalore","Karnataka","2015-10-12","Monday"
78284,"I Paid Rs. 90 to Municipal Services in Tirunelveli.",90,"Municipal Services","Birth Certificate",12,"Tirunelveli","Karnataka","2015-10-12","Monday"
78283,"I Paid Rs. 2000 to Passport in Hyderabad.",2000,"Passport","Police Verification for Passport",40,"Hyderabad","Karnataka","2015-10-12","Monday"
78282,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",9,"Bangalore","Karnataka","2015-10-12","Monday"
78281,"I Paid Rs. 1800 to Transport in Bangalore.",1800,"Transport","New Domestic Driving License",11,"Bangalore","Karnataka","2015-10-12","Monday"
78280,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",8,"Bangalore","Karnataka","2015-10-12","Monday"
78279,"I Paid Rs. 400 to Police in Bangalore.",400,"Police","Police Verification for Passport",4,"Bangalore","Karnataka","2015-10-12","Monday"
78278,"I Paid Rs. 30 to Customs, Excise and Service Tax in Adari.",30,"Customs, Excise and Service Tax","Customs Check and Clearance",62,"Adari","Karnataka","2015-10-12","Monday"
78277,"I Paid Rs. 30 to Food, Civil Supplies and Consumer Affairs in Adra.",30,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Adra","Karnataka","2015-10-12","Monday"
78276,"I Paid Rs. 4000 to Passport in Bangalore.",4000,"Passport","Passport Delivery",11,"Bangalore","Karnataka","2015-10-12","Monday"
78275,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",5,"Bangalore","Karnataka","2015-10-12","Monday"
78274,"I Paid Rs. 50 to Food, Civil Supplies and Consumer Affairs in Dadri.",50,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",24,"Dadri","Karnataka","2015-10-12","Monday"
78272,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",13,"Bangalore","Karnataka","2015-10-12","Monday"
78273,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",0,"Bangalore","Karnataka","2015-10-12","Monday"
78270,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",9,"Bangalore","Karnataka","2015-10-12","Monday"
78271,"I Paid Rs. 25 to Commercial Tax, Sales Tax, VAT in Achhnera.",25,"Commercial Tax, Sales Tax, VAT","C Form",64,"Achhnera","Karnataka","2015-10-12","Monday"
78269,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",8,"Bangalore","Karnataka","2015-10-12","Monday"
78268,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Police Verification for Passport",12,"Bangalore","Karnataka","2015-10-12","Monday"
78267,"I Paid Rs. 30 to Transport in Adilabad.",30,"Transport","New Domestic Driving License",70,"Adilabad","Karnataka","2015-10-12","Monday"
78266,"I Paid Rs. 1000 to Transport in New Delhi.",1000,"Transport","New Domestic Driving License",25,"New","Delhi Delhi","2015-10-12","Monday"
78265,"I Paid Rs. 6321 to Stamps and Registration in Anand.",6321,"Stamps and Registration","Registration of Property",26,"Anand","Delhi Delhi","2015-10-12","Monday"
78264,"I Paid Rs. 400 to Police in Bangalore.",400,"Police","Filing FIR",9,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78263,"I Paid Rs. 25 to Transport in Agra.",25,"Transport","New Domestic Driving License",10,"Agra","Delhi Delhi","2015-10-12","Monday"
78262,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Harassment",7,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78261,"I Paid Rs. 30 to Customs, Excise and Service Tax in Adari.",30,"Customs, Excise and Service Tax","Customs Check and Clearance",54,"Adari","Delhi Delhi","2015-10-12","Monday"
78260,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",7,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78259,"I Paid Rs. 6523 to Transport in Bagalkot.",6523,"Transport","Registration of Vehicle",18,"Bagalkot","Delhi Delhi","2015-10-12","Monday"
78258,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",11,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78257,"I Paid Rs. 6400 to Stamps and Registration in Bangalore.",6400,"Stamps and Registration","Registration of Flat or Apartment",11,"Bangalore","Delhi Delhi","2015-10-12","Monday"
78256,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",17,"Bangalore","Karnataka","2015-10-12","Monday"
78255,"I Paid Rs. 25 to Transport in Abohar.",25,"Transport","Duplicate Registration Certificate",62,"Abohar","Karnataka","2015-10-12","Monday"
78254,"I Paid Rs. 60000 to Commercial Tax, Sales Tax, VAT in Mumbai.",60000,"Commercial Tax, Sales Tax, VAT","C Form",49,"Mumbai","Karnataka","2015-10-12","Monday"
78253,"I Paid Rs. 7956 to Stamps and Registration in Anugul.",7956,"Stamps and Registration","Registration of Property",21,"Anugul","Karnataka","2015-10-12","Monday"
78252,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Flat or Apartment",9,"Bangalore","Karnataka","2015-10-12","Monday"
78251,"I Paid Rs. 20 to Others in Patna.",20,"Others","Others",61,"Patna","Karnataka","2015-10-12","Monday"
78250,"I Paid Rs. 400 to Municipal Services in Bangalore.",400,"Municipal Services","Birth Certificate",7,"Bangalore","Karnataka","2015-10-12","Monday"
78249,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",9,"Bangalore","Karnataka","2015-10-12","Monday"
78248,"I Paid Rs. 32 to Commercial Tax, Sales Tax, VAT in Achhnera.",32,"Commercial Tax, Sales Tax, VAT","C Form",65,"Achhnera","Karnataka","2015-10-12","Monday"
78247,"I Paid Rs. 2500 to Police in Bangalore.",2500,"Police","Filing FIR",8,"Bangalore","Karnataka","2015-10-12","Monday"
78246,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",16,"Bangalore","Karnataka","2015-10-12","Monday"
78245,"I Paid Rs. 15 to Commercial Tax, Sales Tax, VAT in Abohar.",15,"Commercial Tax, Sales Tax, VAT","C Form",66,"Abohar","Karnataka","2015-10-12","Monday"
78244,"I Paid Rs. 7410 to Police in Amroha.",7410,"Police","Police Verification for Passport",21,"Amroha","Karnataka","2015-10-12","Monday"
78243,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",10,"Bangalore","Karnataka","2015-10-12","Monday"
78242,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Passport Delivery",10,"Bangalore","Karnataka","2015-10-12","Monday"
78241,"I Paid Rs. 46301 to Customs, Excise and Service Tax in Almora.",46301,"Customs, Excise and Service Tax","Customs Check and Clearance",15,"Almora","Karnataka","2015-10-12","Monday"
78239,"I Paid Rs. 3400 to Stamps and Registration in Bangalore.",3400,"Stamps and Registration","Registration of Property",6,"Bangalore","Karnataka","2015-10-12","Monday"
78238,"I Paid Rs. 25 to Customs, Excise and Service Tax in Adari.",25,"Customs, Excise and Service Tax","Customs Check and Clearance",59,"Adari","Karnataka","2015-10-12","Monday"
78237,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",14,"Bangalore","Karnataka","2015-10-12","Monday"
78235,"I Paid Rs. 42000 to Commercial Tax, Sales Tax, VAT in Ariyalur.",42000,"Commercial Tax, Sales Tax, VAT","C Form",29,"Ariyalur","Karnataka","2015-10-12","Monday"
78234,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",7,"Bangalore","Karnataka","2015-10-12","Monday"
78233,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",7,"Bangalore","Karnataka","2015-10-12","Monday"
78232,"I Paid Rs. 14000 to Police in Banda.",14000,"Police","Traffic Violations",52,"Banda","Karnataka","2015-10-12","Monday"
78231,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",7,"Bangalore","Karnataka","2015-10-12","Monday"
78229,"I Paid Rs. 6502 to Police in Akola.",6502,"Police","Traffic Violations",17,"Akola","Karnataka","2015-10-12","Monday"
78228,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",10,"Bangalore","Karnataka","2015-10-12","Monday"
78227,"I Paid Rs. 1000 to Commercial Tax, Sales Tax, VAT in New Delhi.",1000,"Commercial Tax, Sales Tax, VAT","C Form",33,"New","Karnataka","2015-10-12","Monday"
78226,"I Paid Rs. 4632 to Police in Araria.",4632,"Police","Police Verification for Passport",23,"Araria","Karnataka","2015-10-12","Monday"
78225,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",13,"Bangalore","Karnataka","2015-10-12","Monday"
78224,"I Paid Rs. 48000 to Stamps and Registration in Ambikapur.",48000,"Stamps and Registration","Registration of Flat or Apartment",14,"Ambikapur","Karnataka","2015-10-12","Monday"
78223,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Passport Delivery",14,"Bangalore","Karnataka","2015-10-12","Monday"
78222,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",10,"Bangalore","Karnataka","2015-10-12","Monday"
78221,"I Paid Rs. 400 to Commercial Tax, Sales Tax, VAT in Bangalore.",400,"Commercial Tax, Sales Tax, VAT","C Form",13,"Bangalore","Karnataka","2015-10-12","Monday"
78220,"I Paid Rs. 45000 to Transport in Baghpat.",45000,"Transport","Registration of Vehicle",13,"Baghpat","Karnataka","2015-10-12","Monday"
78219,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",11,"Bangalore","Karnataka","2015-10-12","Monday"
78218,"I Paid Rs. 41000 to Stamps and Registration in Amarpur.",41000,"Stamps and Registration","Registration of Property",32,"Amarpur","Karnataka","2015-10-12","Monday"
78217,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Registration of Vehicle",6,"Bangalore","Karnataka","2015-10-12","Monday"
78216,"I Paid Rs. 1236 to Police in Aurangabad.",1236,"Police","Police Harassment",10,"Aurangabad","Karnataka","2015-10-12","Monday"
78215,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",7,"Bangalore","Karnataka","2015-10-12","Monday"
78214,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",0,"Bangalore","Karnataka","2015-10-12","Monday"
78213,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",13,"Bangalore","Karnataka","2015-10-12","Monday"
78212,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Registration of Flat or Apartment",8,"Bangalore","Karnataka","2015-10-12","Monday"
78211,"I Paid Rs. 12347 to Customs, Excise and Service Tax in Adoni.",12347,"Customs, Excise and Service Tax","Customs Check and Clearance",44,"Adoni","Karnataka","2015-10-12","Monday"
78210,"I Paid Rs. 2000 to Transport in Bangalore.",2000,"Transport","Duplicate Registration Certificate",8,"Bangalore","Karnataka","2015-10-12","Monday"
78209,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",6,"Bangalore","Karnataka","2015-10-12","Monday"
78208,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",7,"Bangalore","Karnataka","2015-10-12","Monday"
78207,"I Paid Rs. 4500 to Stamps and Registration in Bangalore.",4500,"Stamps and Registration","Registration of Property",6,"Bangalore","Karnataka","2015-10-12","Monday"
78206,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",6,"Bangalore","Karnataka","2015-10-12","Monday"
78205,"I Paid Rs. 400 to Police in Bangalore.",400,"Police","Filing FIR",7,"Bangalore","Karnataka","2015-10-12","Monday"
78204,"I Paid Rs. 12365 to Police in Aligarh.",12365,"Police","Police Verification for Passport",36,"Aligarh","Karnataka","2015-10-12","Monday"
78203,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",8,"Bangalore","Karnataka","2015-10-12","Monday"
78202,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Flat or Apartment",5,"Bangalore","Karnataka","2015-10-12","Monday"
78201,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",9,"Bangalore","Karnataka","2015-10-12","Monday"
78200,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",10,"Bangalore","Karnataka","2015-10-12","Monday"
78199,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",7,"Bangalore","Karnataka","2015-10-12","Monday"
78198,"I Paid Rs. 48000 to Transport in Ambikapur.",48000,"Transport","Duplicate Registration Certificate",16,"Ambikapur","Karnataka","2015-10-12","Monday"
78197,"I Paid Rs. 1200 to Passport in Hyderabad.",1200,"Passport","Passport Delivery",49,"Hyderabad","Karnataka","2015-10-12","Monday"
78196,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",10,"Bangalore","Karnataka","2015-10-12","Monday"
78195,"I Paid Rs. 1230 to Municipal Services in Adari.",1230,"Municipal Services","Birth Certificate",48,"Adari","Karnataka","2015-10-12","Monday"
78194,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",6,"Bangalore","Karnataka","2015-10-12","Monday"
78193,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Registration of Property",16,"Bangalore","Karnataka","2015-10-12","Monday"
78192,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",9,"Bangalore","Karnataka","2015-10-12","Monday"
78191,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",7,"Bangalore","Karnataka","2015-10-12","Monday"
78190,"I Paid Rs. 21000 to Police in Ameenapuram.",21000,"Police","Filing FIR",15,"Ameenapuram","Karnataka","2015-10-12","Monday"
78189,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",20,"Bangalore","Karnataka","2015-10-12","Monday"
78188,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",12,"Bangalore","Karnataka","2015-10-12","Monday"
78187,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",7,"Bangalore","Karnataka","2015-10-12","Monday"
78186,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",7,"Bangalore","Karnataka","2015-10-12","Monday"
78185,"I Paid Rs. 4200 to Stamps and Registration in Aurangabad.",4200,"Stamps and Registration","Registration of Flat or Apartment",44,"Aurangabad","Karnataka","2015-10-12","Monday"
78184,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Registration of Vehicle",0,"Bangalore","Karnataka","2015-10-12","Monday"
78183,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",12,"Bangalore","Karnataka","2015-10-12","Monday"
78182,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",0,"Bangalore","Karnataka","2015-10-12","Monday"
78181,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",0,"Bangalore","Karnataka","2015-10-12","Monday"
78180,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",14,"Bangalore","Karnataka","2015-10-12","Monday"
78179,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",11,"Bangalore","Karnataka","2015-10-12","Monday"
78177,"I Paid Rs. 17000 to Transport in Amguri.",17000,"Transport","Duplicate Registration Certificate",24,"Amguri","Karnataka","2015-10-12","Monday"
78178,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Traffic Violations",6,"Bangalore","Karnataka","2015-10-12","Monday"
78176,"I Paid Rs. 200 to Transport in Bangalore.",200,"Transport","Duplicate Registration Certificate",7,"Bangalore","Karnataka","2015-10-12","Monday"
78175,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",8,"Bangalore","Karnataka","2015-10-12","Monday"
78174,"I Paid Rs. 10000 to Transport in Bangalore.",10000,"Transport","Registration of Vehicle",6,"Bangalore","Karnataka","2015-10-12","Monday"
78173,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",11,"Bangalore","Karnataka","2015-10-12","Monday"
78172,"I Paid Rs. 400 to Police in Bangalore.",400,"Police","Filing FIR",7,"Bangalore","Karnataka","2015-10-12","Monday"
78171,"I Paid Rs. 4100 to Municipal Services in Abhayapuri.",4100,"Municipal Services","Birth Certificate",51,"Abhayapuri","Karnataka","2015-10-12","Monday"
78170,"I Paid Rs. 400 to Municipal Services in Bangalore.",400,"Municipal Services","Birth Certificate",12,"Bangalore","Karnataka","2015-10-12","Monday"
78169,"I Paid Rs. 1800 to Police in Bangalore.",1800,"Police","Filing FIR",8,"Bangalore","Karnataka","2015-10-12","Monday"
78168,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",7,"Bangalore","Karnataka","2015-10-12","Monday"
78167,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",9,"Bangalore","Karnataka","2015-10-12","Monday"
78165,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Duplicate Registration Certificate",11,"Bangalore","Karnataka","2015-10-12","Monday"
78164,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",9,"Bangalore","Karnataka","2015-10-12","Monday"
78163,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",9,"Bangalore","Karnataka","2015-10-12","Monday"
78162,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",7,"Bangalore","Karnataka","2015-10-12","Monday"
78161,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",7,"Bangalore","Karnataka","2015-10-12","Monday"
78160,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",7,"Bangalore","Karnataka","2015-10-12","Monday"
78159,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",7,"Bangalore","Karnataka","2015-10-12","Monday"
78158,"I Paid Rs. 200 to Police in Bangalore.",200,"Police","Filing FIR",8,"Bangalore","Karnataka","2015-10-12","Monday"
78157,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",10,"Bangalore","Karnataka","2015-10-12","Monday"
78156,"I Paid Rs. 2000 to Police in Hyderabad.",2000,"Police","Police Verification for Passport",41,"Hyderabad","Karnataka","2015-10-12","Monday"
78155,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",10,"Bangalore","Karnataka","2015-10-12","Monday"
78154,"I Paid Rs. 20000 to Municipal Services in Greater Noida.",20000,"Municipal Services","Birth Certificate",42,"Greater","Karnataka","2015-10-12","Monday"
78153,"I Paid Rs. 2300 to Stamps and Registration in Bangalore.",2300,"Stamps and Registration","Marriage Certificate",5,"Bangalore","Karnataka","2015-10-12","Monday"
78152,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",0,"Bangalore","Karnataka","2015-10-12","Monday"
78151,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",0,"Bangalore","Karnataka","2015-10-12","Monday"
78150,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Bangalore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",9,"Bangalore","Karnataka","2015-10-12","Monday"
78149,"I Paid Rs. 700 to Police in Bangalore.",700,"Police","Filing FIR",11,"Bangalore","Karnataka","2015-10-12","Monday"
78148,"I Paid Rs. 900 to Municipal Services in Bangalore.",900,"Municipal Services","Birth Certificate",6,"Bangalore","Karnataka","2015-10-12","Monday"
78146,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",5,"Bangalore","Karnataka","2015-10-12","Monday"
78147,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",6,"Bangalore","Karnataka","2015-10-12","Monday"
78144,"I Paid Rs. 300 to Transport in New Delhi.",300,"Transport","New Domestic Driving License",27,"New","Karnataka","2015-10-12","Monday"
78145,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Traffic Violations",7,"Bangalore","Karnataka","2015-10-12","Monday"
78143,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",3,"Bangalore","Karnataka","2015-10-12","Monday"
78142,"I Paid Rs. 1300 to Transport in Bangalore.",1300,"Transport","New Domestic Driving License",4,"Bangalore","Karnataka","2015-10-12","Monday"
78141,"I Paid Rs. 50 to Transport in Bangalore.",50,"Transport","Duplicate Registration Certificate",4,"Bangalore","Karnataka","2015-10-12","Monday"
78140,"I Paid Rs. 400 to Municipal Services in Bangalore.",400,"Municipal Services","Birth Certificate",4,"Bangalore","Karnataka","2015-10-12","Monday"
78139,"I Paid Rs. 600 to Food, Civil Supplies and Consumer Affairs in Bangalore.",600,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",5,"Bangalore","Karnataka","2015-10-12","Monday"
78138,"I Paid Rs. 700 to Municipal Services in Bangalore.",700,"Municipal Services","Birth Certificate",3,"Bangalore","Karnataka","2015-10-12","Monday"
