"id","title","amount","department","transaction","views","city","province","date"
78403,"I Paid Rs. 800 to Municipal Services in Bangalore.",800,"Municipal Services","Birth Certificate",40,"Bangalore","Karnataka",2015-10-12
78402,"I Paid Rs. 1000 to Transport in Bangalore.",1000,"Transport","Registration of Vehicle",46,"Bangalore","Karnataka",2015-10-12
78401,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",39,"Bangalore","Karnataka",2015-10-12
78400,"I Paid Rs. 800 to Transport in Bangalore.",800,"Transport","Duplicate Registration Certificate",50,"Bangalore","Karnataka",2015-10-12
78399,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Registration of Vehicle",43,"Bangalore","Karnataka",2015-10-12
78398,"I Paid Rs. 1500 to Police in Bangalore.",1500,"Police","Police Verification for Passport",36,"Bangalore","Karnataka",2015-10-12
78397,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",33,"Bangalore","Karnataka",2015-10-12
78396,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Filing FIR",35,"Bangalore","Karnataka",2015-10-12
78395,"I Paid Rs. 1000 to Food, Civil Supplies and Consumer Affairs in Bangalore.",1000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Bangalore","Karnataka",2015-10-12
78394,"I Paid Rs. 1500 to Police in Bangalore.",1500,"Police","Police Verification for Passport",34,"Bangalore","Karnataka",2015-10-12
78393,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Bangalore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Bangalore","Karnataka",2015-10-12
78392,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Verification for Passport",30,"Bangalore","Karnataka",2015-10-12
78391,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Duplicate Registration Certificate",40,"Bangalore","Karnataka",2015-10-12
78390,"I Paid Rs. 100 to Others in Gurgaon.",100,"Others","Others",101,"Gurgaon","Karnataka",2015-10-12
78389,"I Paid Rs. 800 to Commercial Tax, Sales Tax, VAT in Bangalore.",800,"Commercial Tax, Sales Tax, VAT","C Form",44,"Bangalore","Karnataka",2015-10-12
78388,"I Paid Rs. 2000 to Stamps and Registration in Hyderabad.",2000,"Stamps and Registration","Registration of Flat or Apartment",74,"Hyderabad","Karnataka",2015-10-12
78387,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",34,"Bangalore","Karnataka",2015-10-12
78386,"I Paid Rs. 234 to Stamps and Registration in Nuzvid.",234,"Stamps and Registration","Marriage Certificate",54,"Nuzvid","Karnataka",2015-10-12
78385,"I Paid Rs. 700 to Transport in Bangalore.",700,"Transport","Duplicate Registration Certificate",41,"Bangalore","Karnataka",2015-10-12
78384,"I Paid Rs. 1000 to Stamps and Registration in Bangalore.",1000,"Stamps and Registration","Registration of Property",35,"Bangalore","Karnataka",2015-10-12
78383,"I Paid Rs. 1300 to Stamps and Registration in Bangalore.",1300,"Stamps and Registration","Registration of Property",35,"Bangalore","Karnataka",2015-10-12
78382,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Registration of Flat or Apartment",34,"Bangalore","Karnataka",2015-10-12
78381,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Traffic Violations",36,"Bangalore","Karnataka",2015-10-12
78380,"I Paid Rs. 600 to Commercial Tax, Sales Tax, VAT in Bangalore.",600,"Commercial Tax, Sales Tax, VAT","C Form",47,"Bangalore","Karnataka",2015-10-12
78379,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Verification for Passport",35,"Bangalore","Karnataka",2015-10-12
78378,"I Paid Rs. 3000 to Transport in Bangalore.",3000,"Transport","Registration of Vehicle",38,"Bangalore","Karnataka",2015-10-12
78377,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",40,"Bangalore","Karnataka",2015-10-12
78376,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Registration of Property",35,"Bangalore","Karnataka",2015-10-12
78375,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",61,"Bangalore","Karnataka",2015-10-12
78374,"I Paid Rs. 6000 to Commercial Tax, Sales Tax, VAT in Pune.",6000,"Commercial Tax, Sales Tax, VAT","C Form",73,"Pune","Karnataka",2015-10-12
78373,"I Paid Rs. 1200 to Police in Bangalore.",1200,"Police","Police Verification for Passport",36,"Bangalore","Karnataka",2015-10-12
78372,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",40,"Bangalore","Karnataka",2015-10-12
78371,"I Paid Rs. 1000 to Transport in Bangalore.",1000,"Transport","Duplicate Registration Certificate",40,"Bangalore","Karnataka",2015-10-12
78370,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Police Verification for Passport",40,"Bangalore","Karnataka",2015-10-12
78369,"I Paid Rs. 1500 to Municipal Services in Bangalore.",1500,"Municipal Services","Birth Certificate",42,"Bangalore","Karnataka",2015-10-12
78368,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Verification for Passport",32,"Bangalore","Karnataka",2015-10-12
78366,"I Paid Rs. 250 to Railways in Bangalore.",250,"Railways","Transport of Goods",153,"Bangalore","Karnataka",2015-10-12
78365,"I Paid Rs. 1000 to Transport in New Delhi.",1000,"Transport","New Domestic Driving License",76,"New","Karnataka",2015-10-12
78364,"I Paid Rs. 2000 to Stamps and Registration in Bangalore.",2000,"Stamps and Registration","Marriage Certificate",42,"Bangalore","Karnataka",2015-10-12
78362,"I Paid Rs. 350 to Police in Bangalore.",350,"Police","Traffic Violations",34,"Bangalore","Karnataka",2015-10-12
78361,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",42,"Bangalore","Karnataka",2015-10-12
78360,"I Paid Rs. 1700 to Stamps and Registration in Bangalore.",1700,"Stamps and Registration","Registration of Property",39,"Bangalore","Karnataka",2015-10-12
78359,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",42,"Bangalore","Karnataka",2015-10-12
78358,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","Registration of Vehicle",35,"Bangalore","Karnataka",2015-10-12
78357,"I Paid Rs. 1000 to Transport in Bangalore.",1000,"Transport","New Domestic Driving License",35,"Bangalore","Karnataka",2015-10-12
78356,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",39,"Bangalore","Karnataka",2015-10-12
78355,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",35,"Bangalore","Karnataka",2015-10-12
78354,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Registration of Flat or Apartment",31,"Bangalore","Karnataka",2015-10-12
78352,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",43,"Bangalore","Karnataka",2015-10-12
78353,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Police Verification for Passport",40,"Bangalore","Karnataka",2015-10-12
78351,"I Paid Rs. 1500 to Passport in Bangalore.",1500,"Passport","Police Verification for Passport",44,"Bangalore","Karnataka",2015-10-12
78350,"I Paid Rs. 800 to Municipal Services in Bangalore.",800,"Municipal Services","Birth Certificate",39,"Bangalore","Karnataka",2015-10-12
78349,"I Paid Rs. 600 to Police in Bangalore.",600,"Police","Filing FIR",39,"Bangalore","Karnataka",2015-10-12
78348,"I Paid Rs. 10000 to Stamps and Registration in Bangalore.",10000,"Stamps and Registration","Registration of Property",33,"Bangalore","Karnataka",2015-10-12
78347,"I Paid Rs. 200 to Police in Bangalore.",200,"Police","Police Harassment",38,"Bangalore","Karnataka",2015-10-12
78346,"I Paid Rs. 500 to Railways in Bangalore.",500,"Railways","Transport of Goods",153,"Bangalore","Karnataka",2015-10-12
78345,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",0,"Bangalore","Karnataka",2015-10-12
78344,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",63,"Bangalore","Karnataka",2015-10-12
78343,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",37,"Bangalore","Karnataka",2015-10-12
78342,"I Paid Rs. 1400 to Passport in Bangalore.",1400,"Passport","Passport Delivery",36,"Bangalore","Karnataka",2015-10-12
78341,"I Paid Rs. 150 to Stamps and Registration in Bangalore.",150,"Stamps and Registration","Registration of Flat or Apartment",32,"Bangalore","Karnataka",2015-10-12
78340,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Flat or Apartment",33,"Bangalore","Karnataka",2015-10-12
78339,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",33,"Bangalore","Karnataka",2015-10-12
78338,"I Paid Rs. 2500 to Passport in Bangalore.",2500,"Passport","New Passport Application",37,"Bangalore","Karnataka",2015-10-12
78337,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",28,"Bangalore","Karnataka",2015-10-12
78336,"I Paid Rs. 1000 to Stamps and Registration in Bangalore.",1000,"Stamps and Registration","Registration of Flat or Apartment",31,"Bangalore","Karnataka",2015-10-12
78335,"I Paid Rs. 200 to Transport in Bangalore.",200,"Transport","Duplicate Registration Certificate",34,"Bangalore","Karnataka",2015-10-12
78334,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",34,"Bangalore","Karnataka",2015-10-12
78333,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Registration of Vehicle",34,"Bangalore","Karnataka",2015-10-12
78332,"I Paid Rs. 1200 to Income Tax in Bangalore.",1200,"Income Tax","New PAN Card",54,"Bangalore","Karnataka",2015-10-12
78331,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",31,"Bangalore","Karnataka",2015-10-12
78330,"I Paid Rs. 6000 to Transport in Bangalore.",6000,"Transport","New Domestic Driving License",31,"Bangalore","Karnataka",2015-10-12
78329,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",0,"Bangalore","Karnataka",2015-10-12
78328,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",64,"Bangalore","Karnataka",2015-10-12
78327,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",32,"Bangalore","Karnataka",2015-10-12
78326,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",30,"Bangalore","Karnataka",2015-10-12
78325,"I Paid Rs. 1000 to Stamps and Registration in Bangalore.",1000,"Stamps and Registration","Registration of Flat or Apartment",0,"Bangalore","Karnataka",2015-10-12
78324,"I Paid Rs. 1000 to Stamps and Registration in Bangalore.",1000,"Stamps and Registration","Marriage Certificate",55,"Bangalore","Karnataka",2015-10-12
78323,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",31,"Bangalore","Karnataka",2015-10-12
78322,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","New Domestic Driving License",0,"Bangalore","Karnataka",2015-10-12
78321,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Bangalore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",26,"Bangalore","Karnataka",2015-10-12
78320,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",54,"Bangalore","Karnataka",2015-10-12
78319,"I Paid Rs. 700 to Passport in Bangalore.",700,"Passport","Police Verification for Passport",37,"Bangalore","Karnataka",2015-10-12
78318,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",28,"Bangalore","Karnataka",2015-10-12
78317,"I Paid Rs. 1300 to Police in Bangalore.",1300,"Police","Filing FIR",36,"Bangalore","Karnataka",2015-10-12
78316,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",32,"Bangalore","Karnataka",2015-10-12
78315,"I Paid Rs. 400 to Food, Civil Supplies and Consumer Affairs in Bangalore.",400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",26,"Bangalore","Karnataka",2015-10-12
78313,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",52,"Bangalore","Karnataka",2015-10-12
78312,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Duplicate Registration Certificate",34,"Bangalore","Karnataka",2015-10-12
78311,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",33,"Bangalore","Karnataka",2015-10-12
78310,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",31,"Bangalore","Karnataka",2015-10-12
78308,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",50,"Bangalore","Karnataka",2015-10-12
78307,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",0,"Bangalore","Karnataka",2015-10-12
78306,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",32,"Bangalore","Karnataka",2015-10-12
78305,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",31,"Bangalore","Karnataka",2015-10-12
78304,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Verification for Passport",32,"Bangalore","Karnataka",2015-10-12
78303,"I Paid Rs. 5000 to Customs, Excise and Service Tax in Bangalore.",5000,"Customs, Excise and Service Tax","Customs Check and Clearance",35,"Bangalore","Karnataka",2015-10-12
78302,"I Paid Rs. 400 to Food, Civil Supplies and Consumer Affairs in Bangalore.",400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",27,"Bangalore","Karnataka",2015-10-12
78301,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",45,"Bangalore","Karnataka",2015-10-12
78300,"I Paid Rs. 1200 to Municipal Services in Bangalore.",1200,"Municipal Services","Birth Certificate",27,"Bangalore","Karnataka",2015-10-12
78299,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",25,"Bangalore","Karnataka",2015-10-12
78298,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",31,"Bangalore","Karnataka",2015-10-12
78297,"I Paid Rs. 1000 to Passport in Bangalore.",1000,"Passport","Passport Delivery",40,"Bangalore","Karnataka",2015-10-12
78296,"I Paid Rs. 1000 to Commercial Tax, Sales Tax, VAT in New Delhi.",1000,"Commercial Tax, Sales Tax, VAT","C Form",64,"New","Karnataka",2015-10-12
78295,"I Paid Rs. 1000 to Commercial Tax, Sales Tax, VAT in Bangalore.",1000,"Commercial Tax, Sales Tax, VAT","C Form",34,"Bangalore","Karnataka",2015-10-12
78294,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",33,"Bangalore","Karnataka",2015-10-12
78293,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",36,"Bangalore","Karnataka",2015-10-12
78292,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",31,"Bangalore","Karnataka",2015-10-12
78291,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",36,"Bangalore","Karnataka",2015-10-12
78290,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",29,"Bangalore","Karnataka",2015-10-12
78289,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",33,"Bangalore","Karnataka",2015-10-12
78288,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",36,"Bangalore","Karnataka",2015-10-12
78287,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",30,"Bangalore","Karnataka",2015-10-12
78286,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",34,"Bangalore","Karnataka",2015-10-12
78285,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",32,"Bangalore","Karnataka",2015-10-12
78284,"I Paid Rs. 90 to Municipal Services in Tirunelveli.",90,"Municipal Services","Birth Certificate",45,"Tirunelveli","Karnataka",2015-10-12
78283,"I Paid Rs. 2000 to Passport in Hyderabad.",2000,"Passport","Police Verification for Passport",75,"Hyderabad","Telangana",2015-10-12
78282,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",30,"Bangalore","Telangana",2015-10-12
78281,"I Paid Rs. 1800 to Transport in Bangalore.",1800,"Transport","New Domestic Driving License",36,"Bangalore","Telangana",2015-10-12
78280,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",32,"Bangalore","Telangana",2015-10-12
78279,"I Paid Rs. 400 to Police in Bangalore.",400,"Police","Police Verification for Passport",28,"Bangalore","Telangana",2015-10-12
78278,"I Paid Rs. 30 to Customs, Excise and Service Tax in Adari.",30,"Customs, Excise and Service Tax","Customs Check and Clearance",95,"Adari","Telangana",2015-10-12
78277,"I Paid Rs. 30 to Food, Civil Supplies and Consumer Affairs in Adra.",30,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",64,"Adra","Telangana",2015-10-12
78276,"I Paid Rs. 4000 to Passport in Bangalore.",4000,"Passport","Passport Delivery",37,"Bangalore","Telangana",2015-10-12
78275,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",27,"Bangalore","Telangana",2015-10-12
78274,"I Paid Rs. 50 to Food, Civil Supplies and Consumer Affairs in Dadri.",50,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",75,"Dadri","Telangana",2015-10-12
78272,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",57,"Bangalore","Karnataka",2015-10-12
78273,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",0,"Bangalore","Karnataka",2015-10-12
78270,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",36,"Bangalore","Karnataka",2015-10-12
78271,"I Paid Rs. 25 to Commercial Tax, Sales Tax, VAT in Achhnera.",25,"Commercial Tax, Sales Tax, VAT","C Form",106,"Achhnera","Karnataka",2015-10-12
78269,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",31,"Bangalore","Karnataka",2015-10-12
78268,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Police Verification for Passport",40,"Bangalore","Karnataka",2015-10-12
78267,"I Paid Rs. 30 to Transport in Adilabad.",30,"Transport","New Domestic Driving License",109,"Adilabad","Karnataka",2015-10-12
78266,"I Paid Rs. 1000 to Transport in New Delhi.",1000,"Transport","New Domestic Driving License",56,"New","Karnataka",2015-10-12
78265,"I Paid Rs. 6321 to Stamps and Registration in Anand.",6321,"Stamps and Registration","Registration of Property",60,"Anand","Karnataka",2015-10-12
78264,"I Paid Rs. 400 to Police in Bangalore.",400,"Police","Filing FIR",33,"Bangalore","Karnataka",2015-10-12
78263,"I Paid Rs. 25 to Transport in Agra.",25,"Transport","New Domestic Driving License",33,"Agra","Uttar Pradesh",2015-10-12
78262,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Police Harassment",28,"Bangalore","Uttar Pradesh",2015-10-12
78261,"I Paid Rs. 30 to Customs, Excise and Service Tax in Adari.",30,"Customs, Excise and Service Tax","Customs Check and Clearance",89,"Adari","Uttar Pradesh",2015-10-12
78260,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",28,"Bangalore","Uttar Pradesh",2015-10-12
78259,"I Paid Rs. 6523 to Transport in Bagalkot.",6523,"Transport","Registration of Vehicle",43,"Bagalkot","Uttar Pradesh",2015-10-12
78258,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",34,"Bangalore","Uttar Pradesh",2015-10-12
78257,"I Paid Rs. 6400 to Stamps and Registration in Bangalore.",6400,"Stamps and Registration","Registration of Flat or Apartment",34,"Bangalore","Uttar Pradesh",2015-10-12
78256,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",40,"Bangalore","Uttar Pradesh",2015-10-12
78255,"I Paid Rs. 25 to Transport in Abohar.",25,"Transport","Duplicate Registration Certificate",93,"Abohar","Uttar Pradesh",2015-10-12
78254,"I Paid Rs. 60000 to Commercial Tax, Sales Tax, VAT in Mumbai.",60000,"Commercial Tax, Sales Tax, VAT","C Form",81,"Mumbai","Uttar Pradesh",2015-10-12
78253,"I Paid Rs. 7956 to Stamps and Registration in Anugul.",7956,"Stamps and Registration","Registration of Property",44,"Anugul","Orissa",2015-10-12
78252,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Flat or Apartment",31,"Bangalore","Orissa",2015-10-12
78251,"I Paid Rs. 20 to Others in Patna.",20,"Others","Others",93,"Patna","Orissa",2015-10-12
78250,"I Paid Rs. 400 to Municipal Services in Bangalore.",400,"Municipal Services","Birth Certificate",28,"Bangalore","Orissa",2015-10-12
78249,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Registration of Property",31,"Bangalore","Orissa",2015-10-12
78248,"I Paid Rs. 32 to Commercial Tax, Sales Tax, VAT in Achhnera.",32,"Commercial Tax, Sales Tax, VAT","C Form",100,"Achhnera","Orissa",2015-10-12
78247,"I Paid Rs. 2500 to Police in Bangalore.",2500,"Police","Filing FIR",29,"Bangalore","Orissa",2015-10-12
78246,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",39,"Bangalore","Orissa",2015-10-12
78245,"I Paid Rs. 15 to Commercial Tax, Sales Tax, VAT in Abohar.",15,"Commercial Tax, Sales Tax, VAT","C Form",98,"Abohar","Orissa",2015-10-12
78244,"I Paid Rs. 7410 to Police in Amroha.",7410,"Police","Police Verification for Passport",44,"Amroha","Orissa",2015-10-12
78243,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",31,"Bangalore","Karnataka",2015-10-12
78242,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Passport Delivery",35,"Bangalore","Karnataka",2015-10-12
78241,"I Paid Rs. 46301 to Customs, Excise and Service Tax in Almora.",46301,"Customs, Excise and Service Tax","Customs Check and Clearance",47,"Almora","Karnataka",2015-10-12
78239,"I Paid Rs. 3400 to Stamps and Registration in Bangalore.",3400,"Stamps and Registration","Registration of Property",29,"Bangalore","Karnataka",2015-10-12
78238,"I Paid Rs. 25 to Customs, Excise and Service Tax in Adari.",25,"Customs, Excise and Service Tax","Customs Check and Clearance",94,"Adari","Karnataka",2015-10-12
78237,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",39,"Bangalore","Karnataka",2015-10-12
78235,"I Paid Rs. 42000 to Commercial Tax, Sales Tax, VAT in Ariyalur.",42000,"Commercial Tax, Sales Tax, VAT","C Form",58,"Ariyalur","Karnataka",2015-10-12
78234,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",29,"Bangalore","Karnataka",2015-10-12
78233,"I Paid Rs. 400 to Transport in Bangalore.",400,"Transport","Duplicate Registration Certificate",31,"Bangalore","Karnataka",2015-10-12
78232,"I Paid Rs. 14000 to Police in Banda.",14000,"Police","Traffic Violations",90,"Banda","Karnataka",2015-10-12
78231,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",27,"Bangalore","Karnataka",2015-10-12
78229,"I Paid Rs. 6502 to Police in Akola.",6502,"Police","Traffic Violations",44,"Akola","Karnataka",2015-10-12
78228,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",35,"Bangalore","Karnataka",2015-10-12
78227,"I Paid Rs. 1000 to Commercial Tax, Sales Tax, VAT in New Delhi.",1000,"Commercial Tax, Sales Tax, VAT","C Form",63,"New","Karnataka",2015-10-12
78226,"I Paid Rs. 4632 to Police in Araria.",4632,"Police","Police Verification for Passport",52,"Araria","Karnataka",2015-10-12
78225,"I Paid Rs. 400 to Customs, Excise and Service Tax in Bangalore.",400,"Customs, Excise and Service Tax","Customs Check and Clearance",37,"Bangalore","Karnataka",2015-10-12
78224,"I Paid Rs. 48000 to Stamps and Registration in Ambikapur.",48000,"Stamps and Registration","Registration of Flat or Apartment",40,"Ambikapur","Karnataka",2015-10-12
78223,"I Paid Rs. 500 to Passport in Bangalore.",500,"Passport","Passport Delivery",41,"Bangalore","Karnataka",2015-10-12
78222,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",34,"Bangalore","Karnataka",2015-10-12
78221,"I Paid Rs. 400 to Commercial Tax, Sales Tax, VAT in Bangalore.",400,"Commercial Tax, Sales Tax, VAT","C Form",37,"Bangalore","Karnataka",2015-10-12
78220,"I Paid Rs. 45000 to Transport in Baghpat.",45000,"Transport","Registration of Vehicle",37,"Baghpat","Uttar Pradesh",2015-10-12
78219,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",34,"Bangalore","Uttar Pradesh",2015-10-12
78218,"I Paid Rs. 41000 to Stamps and Registration in Amarpur.",41000,"Stamps and Registration","Registration of Property",76,"Amarpur","Uttar Pradesh",2015-10-12
78217,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Registration of Vehicle",27,"Bangalore","Uttar Pradesh",2015-10-12
78216,"I Paid Rs. 1236 to Police in Aurangabad.",1236,"Police","Police Harassment",32,"Aurangabad","Uttar Pradesh",2015-10-12
78215,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",29,"Bangalore","Uttar Pradesh",2015-10-12
78214,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",0,"Bangalore","Uttar Pradesh",2015-10-12
78213,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",57,"Bangalore","Uttar Pradesh",2015-10-12
78212,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Registration of Flat or Apartment",30,"Bangalore","Uttar Pradesh",2015-10-12
